Date,Ticker,Open,High,Low,Close,Volume
2023-07-21,MSFT,111.61,118.87,111.55,117.42,127459266
2023-07-24,MSFT,117.69,122.13,115.53,120.62,77724390
2023-07-25,MSFT,120.31,121.96,118.92,119.16,46357757
2023-07-26,MSFT,119.23,125.23,118.28,123.61,71749255
2023-07-27,MSFT,123.57,123.91,120.38,120.63,59298162
2023-07-28,MSFT,120.23,121.39,118.27,118.56,52380149
2023-07-31,MSFT,118.56,118.71,117.99,118.0,108284077
2023-08-01,MSFT,118.89,122.7,117.83,122.1,115245426
2023-08-02,MSFT,122.65,125.37,121.63,125.08,65618834
2023-08-03,MSFT,124.98,125.09,124.25,124.77,52715219
2023-08-04,MSFT,124.88,128.8,124.09,128.44,148297029
2023-08-07,MSFT,127.01,129.7,122.39,123.31,100620262
2023-08-08,MSFT,123.19,123.48,122.82,122.86,58221112
2023-08-09,MSFT,123.22,125.01,122.15,124.76,84305984
2023-08-10,MSFT,125.04,127.42,124.49,126.15,67300381
2023-08-11,MSFT,126.0,126.17,125.43,125.52,68717940
2023-08-14,MSFT,124.65,127.16,119.05,120.84,163481831
2023-08-15,MSFT,120.91,121.96,120.76,121.83,50448308
2023-08-16,MSFT,121.86,122.42,121.66,122.27,84185571
2023-08-17,MSFT,123.78,129.46,121.24,127.62,86632345
2023-08-18,MSFT,128.22,130.05,126.15,129.77,84052475
2023-08-21,MSFT,129.75,129.78,129.54,129.6,58609382
2023-08-22,MSFT,128.96,130.16,127.09,127.45,40130131
2023-08-23,MSFT,127.48,130.82,126.68,129.3,57932124
2023-08-24,MSFT,129.35,129.69,129.13,129.45,77330578
2023-08-25,MSFT,129.84,130.81,128.71,130.5,53818648
2023-08-28,MSFT,130.51,136.62,130.33,134.75,126882965
2023-08-29,MSFT,135.02,136.62,132.83,136.27,137890655
2023-08-30,MSFT,136.29,137.28,136.16,136.99,44805869
2023-08-31,MSFT,135.64,137.01,132.55,132.67,114630849
2023-09-01,MSFT,132.76,134.27,132.4,133.88,34782198
2023-09-04,MSFT,134.27,135.23,133.58,134.99,69072152
2023-09-05,MSFT,135.34,137.7,134.92,137.45,91786346
2023-09-06,MSFT,136.96,137.56,135.31,135.63,39020119
2023-09-07,MSFT,135.66,136.08,134.91,135.81,64370139
2023-09-08,MSFT,136.62,139.27,135.29,138.53,148981805
2023-09-11,MSFT,138.45,139.59,134.29,135.01,53893918
2023-09-12,MSFT,134.99,135.05,134.82,134.87,53531942
2023-09-13,MSFT,134.74,135.38,133.79,133.94,148861997
2023-09-14,MSFT,134.05,137.8,132.94,136.73,68147332
2023-09-15,MSFT,136.18,138.06,135.28,135.29,52902005
2023-09-18,MSFT,135.42,136.3,135.26,135.87,53156697
2023-09-19,MSFT,136.03,136.71,135.78,136.62,36566769
2023-09-20,MSFT,137.2,140.21,134.34,138.94,60154832
2023-09-21,MSFT,138.92,139.08,135.67,137.08,68336399
2023-09-22,MSFT,137.58,138.79,137.07,138.61,49548940
2023-09-25,MSFT,139.32,141.1,137.47,141.04,60822493
2023-09-26,MSFT,140.87,141.42,139.99,140.38,115208062
2023-09-27,MSFT,140.39,141.96,140.37,141.93,66159985
2023-09-28,MSFT,141.96,142.53,141.59,142.06,30002675
2023-09-29,MSFT,142.07,142.34,141.84,142.13,46325754
2023-10-02,MSFT,142.04,142.44,141.4,141.81,75101423
2023-10-03,MSFT,141.65,142.4,140.86,140.98,41463423
2023-10-04,MSFT,141.1,143.26,139.12,142.98,60544512
2023-10-05,MSFT,143.3,144.37,142.75,144.18,57824552
2023-10-06,MSFT,143.87,144.76,143.3,143.31,62822370
2023-10-09,MSFT,143.93,145.73,142.96,145.47,88329713
2023-10-10,MSFT,145.57,148.56,144.78,147.88,68285455
2023-10-11,MSFT,148.59,151.62,147.1,151.48,90317010
2023-10-12,MSFT,151.77,152.44,151.2,152.22,36139299
2023-10-13,MSFT,152.15,152.42,150.78,151.02,52228107
2023-10-16,MSFT,150.49,151.64,148.33,149.25,98821443
2023-10-17,MSFT,151.57,164.24,151.57,159.78,118079328
2023-10-18,MSFT,157.45,164.27,149.21,152.5,69315385
2023-10-19,MSFT,152.01,152.93,150.91,151.25,126962068
2023-10-20,MSFT,150.77,151.55,149.7,149.83,82550672
2023-10-23,MSFT,149.03,151.44,146.58,146.71,97158514
2023-10-24,MSFT,146.67,146.96,146.42,146.57,56236009
2023-10-25,MSFT,147.07,148.67,146.04,147.92,53181242
2023-10-26,MSFT,147.61,148.31,145.61,146.45,65751847
2023-10-27,MSFT,145.93,147.85,144.94,145.03,61045957
2023-10-30,MSFT,145.12,145.91,144.63,145.43,70724499
2023-10-31,MSFT,146.33,150.13,143.99,148.11,128922829
2023-11-01,MSFT,148.1,148.18,148.07,148.09,48102285
2023-11-02,MSFT,148.14,159.71,148.14,156.89,166135402
2023-11-03,MSFT,156.36,158.05,154.49,154.85,54603843
2023-11-06,MSFT,154.08,154.95,150.96,151.74,107891129
2023-11-07,MSFT,151.72,152.04,150.19,150.67,46925646
2023-11-08,MSFT,151.3,153.2,150.07,152.88,128226970
2023-11-09,MSFT,153.56,155.05,151.48,154.66,66818213
2023-11-10,MSFT,154.38,155.69,151.93,152.45,72232047
2023-11-13,MSFT,152.71,153.89,151.8,153.84,50003795
2023-11-14,MSFT,153.94,154.69,153.57,154.35,71509641
2023-11-15,MSFT,153.93,154.98,152.7,152.93,57500935
2023-11-16,MSFT,151.85,155.13,148.22,148.96,81522473
2023-11-17,MSFT,148.12,150.97,137.47,141.65,79791685
2023-11-20,MSFT,141.85,143.33,141.57,143.27,48720977
2023-11-21,MSFT,143.23,143.38,142.46,142.73,72145318
2023-11-22,MSFT,142.64,143.86,139.0,140.92,52796750
2023-11-23,MSFT,140.92,140.94,140.91,140.93,37387285
2023-11-24,MSFT,140.33,141.84,138.88,139.4,76294168
2023-11-27,MSFT,139.66,142.37,139.39,141.93,112081173
2023-11-28,MSFT,142.28,144.53,141.12,144.52,56657577
2023-11-29,MSFT,144.59,145.92,144.45,145.64,43986594
2023-11-30,MSFT,146.25,149.04,144.78,148.78,136512724
2023-12-01,MSFT,148.53,149.25,145.96,146.12,117094273
2023-12-04,MSFT,145.09,146.67,142.67,143.05,56884045
2023-12-05,MSFT,143.18,144.17,143.0,143.97,52106877
2023-12-06,MSFT,144.65,147.87,143.94,146.69,74033765
2023-12-07,MSFT,146.65,146.73,146.09,146.28,50265005
2023-12-08,MSFT,146.04,146.76,145.37,145.57,38551291
2023-12-11,MSFT,145.84,147.14,144.56,147.0,60437434
2023-12-12,MSFT,147.51,148.75,146.55,148.31,120763799
2023-12-13,MSFT,147.68,149.72,143.32,144.65,121765232
2023-12-14,MSFT,145.29,149.73,144.53,148.36,106212015
2023-12-15,MSFT,148.92,151.13,147.59,150.56,61831034
2023-12-18,MSFT,150.56,150.58,150.17,150.56,52245934
2023-12-19,MSFT,150.58,151.86,150.34,151.77,63461999
2023-12-20,MSFT,152.26,153.82,151.19,153.53,69586507
2023-12-21,MSFT,152.63,154.13,146.68,149.53,80975457
2023-12-22,MSFT,148.34,151.49,144.2,145.56,91378760
2023-12-25,MSFT,145.82,146.68,145.23,146.26,39883350
2023-12-26,MSFT,146.32,148.02,145.8,147.61,53793972
2023-12-27,MSFT,147.09,148.13,138.5,140.93,127313649
2023-12-28,MSFT,140.78,141.42,140.4,140.48,56870723
2023-12-29,MSFT,141.16,142.63,140.38,142.34,78351227
2021-01-04,GOOGL,1048.87,1050.97,1045.11,1046.08,32890054
2021-01-05,GOOGL,1041.1,1046.48,1025.01,1031.23,55901257
2021-01-06,GOOGL,1031.2,1031.27,1020.51,1021.56,41021488
2021-01-07,GOOGL,1022.04,1023.01,1020.91,1022.91,68771335
2021-01-08,GOOGL,1026.2,1044.03,1019.17,1037.53,49483474
2021-01-11,GOOGL,1037.2,1041.54,1036.05,1036.47,44102243
2021-01-12,GOOGL,1040.91,1060.0,1027.94,1057.77,96055986
2021-01-13,GOOGL,1059.77,1065.16,1057.31,1063.51,74216540
2021-01-14,GOOGL,1062.73,1065.78,1057.45,1058.69,73684744
2021-01-15,GOOGL,1074.34,1123.76,1054.42,1109.91,200898553
2021-01-18,GOOGL,1105.21,1113.84,1094.06,1095.66,119608201
2021-01-19,GOOGL,1100.55,1115.36,1094.91,1109.74,78220791
2021-01-20,GOOGL,1106.24,1109.86,1096.57,1099.6,112913157
2021-01-21,GOOGL,1112.36,1149.02,1097.02,1148.25,85168222
2021-01-22,GOOGL,1147.18,1153.67,1137.09,1137.16,90664805
2021-01-25,GOOGL,1136.7,1137.26,1130.79,1132.65,49137568
2021-01-26,GOOGL,1135.83,1152.99,1127.69,1148.82,62953865
2021-01-27,GOOGL,1155.25,1171.14,1139.18,1168.18,38852310
2021-01-28,GOOGL,1165.9,1172.76,1153.92,1159.06,51502081
2021-01-29,GOOGL,1159.67,1163.5,1157.39,1161.19,51963720
2021-02-01,GOOGL,1161.93,1164.05,1160.79,1163.1,90097187
2021-02-02,GOOGL,1171.96,1202.67,1149.13,1187.97,161013322
2021-02-03,GOOGL,1188.61,1193.54,1181.78,1190.31,94306474
2021-02-04,GOOGL,1188.89,1203.09,1166.14,1170.48,58032669
2021-02-05,GOOGL,1169.88,1172.26,1165.96,1166.89,61169362
2021-02-08,GOOGL,1167.83,1190.28,1164.46,1185.31,113867663
2021-02-09,GOOGL,1180.86,1187.86,1171.88,1172.9,79025975
2021-02-10,GOOGL,1176.49,1183.83,1166.67,1182.63,90389845
2021-02-11,GOOGL,1185.63,1197.56,1177.99,1194.8,100714328
2021-02-12,GOOGL,1190.58,1195.09,1176.29,1179.43,82222984
2021-02-15,GOOGL,1180.04,1183.72,1178.74,1182.55,76595682
2021-02-16,GOOGL,1184.73,1202.83,1181.1,1199.05,78414170
2021-02-17,GOOGL,1202.71,1213.82,1196.44,1211.77,95565978
2021-02-18,GOOGL,1217.44,1243.51,1210.23,1238.54,93638658
2021-02-19,GOOGL,1238.22,1239.42,1235.82,1237.03,38304391
2021-02-22,GOOGL,1238.54,1288.29,1211.5,1272.08,130369003
2021-02-23,GOOGL,1271.02,1272.86,1254.08,1256.36,109396025
2021-02-24,GOOGL,1250.96,1260.16,1220.53,1225.79,104265680
2021-02-25,GOOGL,1224.5,1233.12,1207.29,1212.78,84806316
2021-02-26,GOOGL,1210.27,1219.89,1185.92,1195.22,143952823
2021-03-01,GOOGL,1194.69,1197.83,1188.5,1189.87,57137395
2021-03-02,GOOGL,1190.1,1204.39,1187.5,1197.02,63327217
2021-03-03,GOOGL,1200.03,1212.07,1192.41,1204.7,40259721
2021-03-04,GOOGL,1205.38,1223.27,1203.09,1216.21,55458731
2021-03-05,GOOGL,1215.5,1216.79,1203.85,1207.35,72146449
2021-03-08,GOOGL,1208.16,1231.91,1199.1,1230.23,87761046
2021-03-09,GOOGL,1234.06,1260.95,1220.98,1256.33,99733843
2021-03-10,GOOGL,1277.12,1325.36,1255.02,1321.07,222757807
2021-03-11,GOOGL,1323.11,1330.18,1320.31,1329.52,56718299
2021-03-12,GOOGL,1319.79,1339.08,1302.54,1303.41,110590422
2021-03-15,GOOGL,1305.3,1367.32,1299.09,1333.05,89611355
2021-03-16,GOOGL,1342.18,1403.89,1305.63,1374.35,117715312
2021-03-17,GOOGL,1380.0,1400.79,1368.14,1393.4,81643596
2021-03-18,GOOGL,1380.67,1400.94,1332.24,1354.25,79193033
2021-03-19,GOOGL,1353.85,1359.97,1346.71,1349.4,33237353
2021-03-22,GOOGL,1349.93,1372.98,1345.19,1367.15,103654625
2021-03-23,GOOGL,1364.29,1368.38,1359.07,1359.32,41651530
2021-03-24,GOOGL,1358.03,1359.51,1355.43,1355.89,55118099
2021-03-25,GOOGL,1353.12,1358.0,1338.18,1342.05,89197606
2021-03-26,GOOGL,1346.97,1364.71,1340.8,1359.15,64184572
2021-03-29,GOOGL,1371.99,1404.17,1339.24,1391.76,154115126
2021-03-30,GOOGL,1384.89,1393.02,1368.59,1373.71,46105145
2021-03-31,GOOGL,1387.36,1432.59,1363.39,1425.25,133713274
2021-04-01,GOOGL,1427.81,1438.71,1423.64,1434.02,82906366
2021-04-02,GOOGL,1428.08,1438.26,1397.5,1410.28,79537528
2021-04-05,GOOGL,1389.94,1410.55,1341.9,1357.06,109456505
2021-04-06,GOOGL,1359.4,1380.5,1354.6,1372.95,51284782
2021-04-07,GOOGL,1369.69,1383.82,1322.61,1327.67,123746383
2021-04-08,GOOGL,1328.58,1344.58,1324.04,1340.49,59904318
2021-04-09,GOOGL,1345.81,1373.51,1335.37,1370.41,67694353
2021-04-12,GOOGL,1363.6,1388.34,1318.59,1325.65,115688162
2021-04-13,GOOGL,1326.05,1330.18,1324.6,1326.81,46617297
2021-04-14,GOOGL,1331.56,1347.06,1322.18,1338.96,80298193
2021-04-15,GOOGL,1337.88,1339.7,1306.04,1318.44,61312170
2021-04-16,GOOGL,1322.64,1338.54,1312.3,1329.72,72041676
2021-04-19,GOOGL,1321.22,1332.57,1279.25,1298.77,73458830
2021-04-20,GOOGL,1294.11,1299.51,1275.8,1281.94,74961990
2021-04-21,GOOGL,1283.86,1300.86,1277.93,1295.94,73378710
2021-04-22,GOOGL,1296.47,1308.0,1288.17,1307.74,54672098
2021-04-23,GOOGL,1300.49,1318.97,1248.96,1263.4,108609794
2021-04-26,GOOGL,1263.35,1263.49,1261.83,1262.36,53853394
2021-04-27,GOOGL,1268.17,1292.67,1251.02,1289.52,60552356
2021-04-28,GOOGL,1284.05,1294.36,1270.36,1273.41,97972984
2021-04-29,GOOGL,1289.74,1349.58,1280.66,1348.07,127659193
2021-04-30,GOOGL,1346.48,1352.25,1315.28,1329.57,71352506
2021-05-03,GOOGL,1332.82,1349.08,1318.63,1341.99,69138337
2021-05-04,GOOGL,1341.48,1348.96,1321.05,1323.67,126448192
2021-05-05,GOOGL,1324.1,1332.01,1323.09,1331.12,63652807
2021-05-06,GOOGL,1341.81,1368.14,1327.21,1366.15,94253062
2021-05-07,GOOGL,1365.01,1373.46,1347.21,1348.78,84310769
2021-05-10,GOOGL,1347.34,1351.79,1332.9,1337.63,175900514
2021-05-11,GOOGL,1328.94,1338.79,1298.04,1301.76,72745136
2021-05-12,GOOGL,1302.54,1306.28,1301.7,1305.45,45714967
2021-05-13,GOOGL,1299.41,1315.19,1271.87,1283.55,79052406
2021-05-14,GOOGL,1283.41,1286.02,1279.77,1282.27,34654439
2021-05-17,GOOGL,1282.29,1282.5,1282.14,1282.45,40340734
2021-05-18,GOOGL,1277.0,1283.77,1259.42,1261.98,34559533
2021-05-19,GOOGL,1264.29,1272.3,1259.14,1270.23,71264546
2021-05-20,GOOGL,1271.59,1314.09,1266.05,1297.19,69039118
2021-05-21,GOOGL,1299.25,1309.29,1294.46,1306.4,82470744
2021-05-24,GOOGL,1310.82,1344.83,1272.91,1338.67,112885298
2021-05-25,GOOGL,1333.35,1340.22,1314.75,1318.34,82374039
2021-05-26,GOOGL,1319.06,1332.41,1310.7,1331.56,79396824
2021-05-27,GOOGL,1330.8,1336.41,1323.01,1323.09,71520305
2021-05-28,GOOGL,1320.6,1325.61,1311.1,1313.62,85006827
2021-05-31,GOOGL,1314.34,1318.69,1313.44,1316.25,69407675
2021-06-01,GOOGL,1316.09,1320.15,1301.23,1302.8,52878034
2021-06-02,GOOGL,1302.44,1302.85,1300.69,1301.4,57272817
2021-06-03,GOOGL,1304.11,1310.91,1300.94,1310.67,30273502
2021-06-04,GOOGL,1316.36,1338.28,1301.22,1330.26,72869430
2021-06-07,GOOGL,1321.87,1355.83,1217.08,1233.08,177983408
2021-06-08,GOOGL,1230.98,1238.44,1223.93,1225.5,57158658
2021-06-09,GOOGL,1225.63,1230.01,1223.68,1229.96,80888207
2021-06-10,GOOGL,1228.98,1233.59,1224.23,1227.09,32970381
2021-06-11,GOOGL,1235.08,1263.16,1215.97,1253.29,63337596
2021-06-14,GOOGL,1253.49,1257.97,1251.26,1256.57,47684588
2021-06-15,GOOGL,1257.32,1274.75,1251.41,1271.16,65651620
2021-06-16,GOOGL,1274.83,1316.07,1270.69,1308.64,90400796
2021-06-17,GOOGL,1313.89,1337.26,1303.14,1329.98,76626621
2021-06-18,GOOGL,1327.05,1342.64,1304.78,1310.75,58543757
2021-06-21,GOOGL,1312.05,1336.23,1308.63,1334.15,118297449
2021-06-22,GOOGL,1334.28,1341.49,1328.44,1338.21,52663493
2021-06-23,GOOGL,1339.54,1348.8,1336.88,1345.52,74207722
2021-06-24,GOOGL,1344.93,1347.39,1334.34,1338.61,61468023
2021-06-25,GOOGL,1339.28,1345.27,1335.73,1344.18,112664587
2021-06-28,GOOGL,1343.94,1344.42,1342.2,1343.47,50673518
2021-06-29,GOOGL,1347.1,1359.86,1336.07,1354.61,47881360
2021-06-30,GOOGL,1358.89,1366.65,1350.3,1366.64,48098012
2021-07-01,GOOGL,1369.06,1394.13,1356.28,1389.66,61809748
2021-07-02,GOOGL,1383.13,1396.66,1358.43,1361.82,77599066
2021-07-05,GOOGL,1361.89,1362.17,1361.75,1362.02,61420336
2021-07-06,GOOGL,1365.24,1385.98,1361.87,1382.95,76913188
2021-07-07,GOOGL,1371.93,1386.5,1331.04,1345.06,154271267
2021-07-08,GOOGL,1344.34,1348.7,1311.3,1320.22,85933580
2021-07-09,GOOGL,1315.67,1328.64,1284.07,1292.58,65712664
2021-07-12,GOOGL,1287.98,1301.65,1255.36,1268.09,107615713
2021-07-13,GOOGL,1273.71,1307.12,1262.96,1295.06,127838664
2021-07-14,GOOGL,1295.24,1296.29,1295.02,1296.15,45327919
2021-07-15,GOOGL,1296.18,1299.49,1291.08,1298.15,42324840
2021-07-16,GOOGL,1299.63,1306.78,1295.53,1303.38,44509369
2021-07-19,GOOGL,1301.26,1317.79,1289.05,1289.22,65258040
2021-07-20,GOOGL,1294.03,1303.89,1289.2,1301.72,52486171
2021-07-21,GOOGL,1304.24,1320.65,1287.94,1318.41,98238373
2021-07-22,GOOGL,1320.12,1334.28,1307.99,1332.03,36141636
2021-07-23,GOOGL,1328.73,1338.21,1314.91,1319.06,60940962
2021-07-26,GOOGL,1316.12,1321.75,1300.78,1305.52,81075248
2021-07-27,GOOGL,1306.62,1318.72,1296.81,1308.5,99915601
2021-07-28,GOOGL,1318.22,1334.75,1305.16,1334.46,64318126
2021-07-29,GOOGL,1333.11,1336.5,1294.28,1297.44,96308628
2021-07-30,GOOGL,1307.82,1333.71,1277.68,1325.41,54747409
2021-08-02,GOOGL,1316.13,1330.08,1275.88,1279.2,88190173
2021-08-03,GOOGL,1297.65,1340.33,1269.14,1334.18,84660123
2021-08-04,GOOGL,1333.03,1335.39,1327.06,1329.09,44829451
2021-08-05,GOOGL,1329.08,1331.33,1326.87,1327.5,43136940
2021-08-06,GOOGL,1328.08,1333.12,1324.16,1331.81,84320022
2021-08-09,GOOGL,1338.01,1355.26,1328.04,1351.22,76042310
2021-08-10,GOOGL,1351.15,1358.28,1332.97,1336.96,46159943
2021-08-11,GOOGL,1329.32,1338.89,1305.52,1317.48,51566863
2021-08-12,GOOGL,1318.15,1331.28,1311.2,1327.33,66250354
2021-08-13,GOOGL,1326.76,1329.05,1318.85,1320.91,39239914
2021-08-16,GOOGL,1322.03,1325.57,1317.1,1325.06,64080355
2021-08-17,GOOGL,1320.47,1332.93,1312.4,1313.43,75943325
2021-08-18,GOOGL,1319.87,1355.27,1300.18,1337.44,111293794
2021-08-19,GOOGL,1333.86,1343.52,1307.76,1312.68,46319685
2021-08-20,GOOGL,1315.18,1323.78,1308.68,1322.84,82621616
2021-08-23,GOOGL,1323.19,1330.21,1321.39,1329.58,47841391
2021-08-24,GOOGL,1330.17,1348.09,1321.97,1342.97,49232149
2021-08-25,GOOGL,1352.12,1376.1,1337.89,1371.19,107130817
2021-08-26,GOOGL,1372.64,1388.02,1370.62,1387.79,61069214
2021-08-27,GOOGL,1393.83,1435.68,1386.1,1422.76,90697306
2021-08-30,GOOGL,1423.43,1438.08,1411.62,1432.83,84679613
2021-08-31,GOOGL,1421.17,1440.42,1388.06,1399.53,121185166
2021-09-01,GOOGL,1388.18,1400.06,1365.98,1370.83,86472386
2021-09-02,GOOGL,1365.18,1374.51,1352.76,1354.65,63756130
2021-09-03,GOOGL,1354.44,1358.26,1343.14,1353.64,35752097
2021-09-06,GOOGL,1355.44,1423.78,1338.29,1397.65,78809236
2021-09-07,GOOGL,1396.33,1397.96,1382.32,1387.4,63553503
2021-09-08,GOOGL,1391.73,1418.03,1383.11,1408.36,101238385
2021-09-09,GOOGL,1410.21,1425.18,1400.16,1417.96,60194567
2021-09-10,GOOGL,1419.21,1436.07,1410.85,1429.09,63160906
2021-09-13,GOOGL,1429.47,1436.16,1426.83,1433.82,52689263
2021-09-14,GOOGL,1436.59,1452.86,1430.96,1448.11,38637417
2021-09-15,GOOGL,1448.11,1448.39,1446.57,1448.17,66471231
2021-09-16,GOOGL,1448.31,1454.4,1447.67,1453.61,70560712
2021-09-17,GOOGL,1445.59,1462.11,1427.77,1432.2,71586656
2021-09-20,GOOGL,1436.35,1451.53,1426.59,1450.41,83758822
2021-09-21,GOOGL,1454.41,1464.02,1444.88,1461.61,52533008
2021-09-22,GOOGL,1462.49,1485.87,1458.65,1483.79,54136536
2021-09-23,GOOGL,1483.62,1485.16,1477.81,1478.82,60485088
2021-09-24,GOOGL,1480.12,1494.84,1474.54,1490.31,38597315
2021-09-27,GOOGL,1487.7,1506.12,1467.47,1475.48,68233384
2021-09-28,GOOGL,1480.84,1491.1,1470.25,1490.96,72481461
2021-09-29,GOOGL,1495.27,1509.43,1488.74,1503.06,69814382
2021-09-30,GOOGL,1502.66,1503.89,1500.07,1500.93,59310368
2021-10-01,GOOGL,1494.56,1510.01,1481.31,1484.83,91085368
2021-10-04,GOOGL,1489.71,1531.05,1469.54,1513.29,115064037
2021-10-05,GOOGL,1515.35,1520.2,1511.64,1519.0,46548663
2021-10-06,GOOGL,1500.8,1527.41,1449.25,1465.71,148834100
2021-10-07,GOOGL,1461.66,1466.07,1447.46,1453.12,109873170
2021-10-08,GOOGL,1445.4,1455.71,1424.14,1431.6,123685868
2021-10-11,GOOGL,1426.81,1438.56,1408.48,1413.12,118527090
2021-10-12,GOOGL,1402.23,1419.19,1369.96,1372.23,63732551
2021-10-13,GOOGL,1372.85,1379.54,1370.92,1375.14,45855415
2021-10-14,GOOGL,1374.09,1376.75,1366.81,1368.76,89978473
2021-10-15,GOOGL,1354.07,1384.48,1323.25,1328.89,103935419
2021-10-18,GOOGL,1337.54,1368.28,1314.49,1366.37,92700611
2021-10-19,GOOGL,1382.34,1448.07,1363.21,1427.58,103087863
2021-10-20,GOOGL,1431.19,1452.68,1411.26,1446.82,40672048
2021-10-21,GOOGL,1447.96,1462.33,1445.99,1459.72,51061750
2021-10-22,GOOGL,1455.01,1460.05,1442.31,1442.78,73445461
2021-10-25,GOOGL,1444.26,1466.29,1438.19,1461.82,57774182
2021-10-26,GOOGL,1464.12,1473.12,1455.71,1473.0,54508886
2021-10-27,GOOGL,1477.87,1562.06,1473.0,1521.13,122101849
2021-10-28,GOOGL,1530.33,1551.13,1511.69,1547.54,123829199
2021-10-29,GOOGL,1548.43,1552.82,1543.54,1550.89,61138143
2021-11-01,GOOGL,1544.5,1572.14,1505.62,1515.69,80140661
2021-11-02,GOOGL,1523.14,1541.62,1514.36,1536.64,90258272
2021-11-03,GOOGL,1535.18,1537.25,1527.29,1529.49,45263519
2021-11-04,GOOGL,1529.37,1533.37,1505.11,1508.55,92843088
2021-11-05,GOOGL,1504.51,1510.39,1469.42,1482.63,100928312
2021-11-08,GOOGL,1476.72,1487.67,1456.74,1458.3,70925943
2021-11-09,GOOGL,1461.03,1499.86,1455.6,1489.67,98398196
2021-11-10,GOOGL,1498.44,1540.14,1471.01,1533.87,63462633
2021-11-11,GOOGL,1536.78,1552.05,1531.59,1546.68,131350919
2021-11-12,GOOGL,1546.91,1554.85,1545.97,1549.96,41571615
2021-11-15,GOOGL,1548.92,1549.98,1546.53,1546.72,89765515
2021-11-16,GOOGL,1549.26,1592.21,1540.86,1569.25,60627014
2021-11-17,GOOGL,1581.0,1614.76,1555.8,1603.5,75105539
2021-11-18,GOOGL,1599.83,1603.73,1585.8,1592.75,80153300
2021-11-19,GOOGL,1582.76,1594.62,1560.8,1564.03,109845364
2021-11-22,GOOGL,1574.91,1597.11,1549.79,1593.9,76368186
2021-11-23,GOOGL,1598.99,1634.85,1587.28,1618.95,106304763
2021-11-24,GOOGL,1622.34,1648.01,1614.13,1641.73,82701516
2021-11-25,GOOGL,1641.65,1643.5,1634.16,1640.28,48462593
2021-11-26,GOOGL,1645.01,1666.29,1639.51,1663.55,44614099
2021-11-29,GOOGL,1656.71,1678.09,1556.46,1577.48,141479528
2021-11-30,GOOGL,1580.48,1591.16,1571.52,1588.69,76453228
2021-12-01,GOOGL,1592.17,1621.84,1578.4,1615.34,55008652
2021-12-02,GOOGL,1615.82,1619.17,1613.55,1618.47,40966227
2021-12-03,GOOGL,1619.71,1648.7,1610.53,1642.14,89116460
2021-12-06,GOOGL,1632.87,1643.1,1587.84,1608.13,64255283
2021-12-07,GOOGL,1605.63,1609.14,1589.2,1590.86,81742908
2021-12-08,GOOGL,1586.0,1595.03,1577.12,1578.04,51577136
2021-12-09,GOOGL,1578.73,1582.81,1577.26,1582.68,66673353
2021-12-10,GOOGL,1583.96,1599.83,1580.02,1590.42,42893645
2021-12-13,GOOGL,1590.82,1593.17,1589.66,1592.12,61437945
2021-12-14,GOOGL,1591.19,1594.51,1578.29,1580.18,59414593
2021-12-15,GOOGL,1577.94,1583.4,1545.72,1564.48,53624567
2021-12-16,GOOGL,1552.47,1565.6,1513.73,1525.16,49671775
2021-12-17,GOOGL,1525.01,1540.15,1497.41,1504.04,60672326
2021-12-20,GOOGL,1501.82,1504.76,1495.84,1497.92,66792617
2021-12-21,GOOGL,1498.93,1504.96,1495.7,1503.89,56750171
2021-12-22,GOOGL,1492.38,1505.5,1410.22,1428.78,96596176
2021-12-23,GOOGL,1426.66,1429.29,1412.75,1414.63,77351706
2021-12-24,GOOGL,1400.18,1422.03,1351.76,1369.45,90382980
2021-12-27,GOOGL,1360.14,1378.38,1338.34,1343.27,67569362
2021-12-28,GOOGL,1337.47,1345.42,1313.57,1315.73,78317890
2021-12-29,GOOGL,1328.06,1358.87,1312.07,1352.24,83416934
2021-12-30,GOOGL,1356.46,1365.41,1350.01,1363.47,81539661
2021-12-31,GOOGL,1364.27,1385.34,1356.97,1375.07,36901916
2022-01-03,GOOGL,1375.05,1380.95,1367.23,1367.65,77730770
2022-01-04,GOOGL,1370.41,1408.53,1363.05,1395.76,62584688
2022-01-05,GOOGL,1393.49,1397.55,1296.02,1324.88,120703976
2022-01-06,GOOGL,1333.1,1365.66,1313.53,1348.67,117859462
2022-01-07,GOOGL,1340.06,1364.21,1316.48,1322.64,54488000
2022-01-10,GOOGL,1320.63,1322.98,1294.67,1299.61,91152388
2022-01-11,GOOGL,1306.57,1330.71,1297.45,1318.41,104863785
2022-01-12,GOOGL,1324.67,1366.25,1299.62,1352.15,65442525
2022-01-13,GOOGL,1356.74,1381.99,1346.32,1381.44,100361087
2022-01-14,GOOGL,1377.71,1382.45,1361.17,1366.04,73161928
2022-01-17,GOOGL,1375.26,1430.04,1343.23,1404.03,58437519
2022-01-18,GOOGL,1401.83,1409.6,1385.85,1388.14,92356584
2022-01-19,GOOGL,1391.8,1400.34,1381.99,1397.84,77724968
2022-01-20,GOOGL,1392.44,1400.65,1371.52,1378.09,79881284
2022-01-21,GOOGL,1372.13,1392.04,1349.73,1355.35,103370626
2022-01-24,GOOGL,1358.08,1380.03,1355.08,1365.97,72526745
2022-01-25,GOOGL,1355.21,1388.01,1327.07,1336.35,56292358
