date,headline,ticker,source,positive,negative,neutral,label,compound_score
2022-11-30,Small caps outperform as risk appetite improves,,Bloomberg,0.6432,0.0517,0.305,positive,0.5915
2022-12-01,GOOGL hit by data breach affecting millions of users,GOOGL,Reuters,0.0326,0.8001,0.1673,negative,-0.7675
2022-12-02,Options activity in QQQ suggests sideways movement,QQQ,CNBC,0.1239,0.3181,0.5581,neutral,-0.1942
2022-12-06,Wall Street bullish on AAPL growth prospects,AAPL,MarketWatch,0.8635,0.0869,0.0496,positive,0.7766
2022-12-07,Strong consumer demand drives QQQ sales higher,QQQ,MarketWatch,0.7892,0.0368,0.174,positive,0.7524
2022-12-08,Sector rotation leaves SPY flat on the day,SPY,CNBC,0.1306,0.1407,0.7287,neutral,-0.0101
2022-12-09,Market rally lifts GOOGL to new 52-week high,GOOGL,CNBC,0.8115,0.1441,0.0444,positive,0.6674
2022-12-12,QQQ files routine regulatory paperwork,QQQ,CNBC,0.1769,0.2205,0.6026,neutral,-0.0436
2022-12-12,Dollar strengthens as global growth concerns persist,,MarketWatch,0.0707,0.5934,0.3359,negative,-0.5226
2022-12-13,Institutional investors increase holdings in QQQ,QQQ,Bloomberg,0.8654,0.0376,0.097,positive,0.8278
2022-12-14,QQQ CFO departure raises governance questions,QQQ,Yahoo Finance,0.2168,0.0579,0.7253,neutral,0.1589
2022-12-14,Competition intensifies as MSFT loses market share,MSFT,MarketWatch,0.091,0.7058,0.2032,negative,-0.6147
2022-12-14,QQQ dividend increase signals management confidence,QQQ,Reuters,0.6057,0.0483,0.346,positive,0.5574
2022-12-15,Options activity in QQQ suggests sideways movement,QQQ,Yahoo Finance,0.1462,0.3179,0.5359,neutral,-0.1717
2022-12-16,GDP growth slows but beats revised expectations,,Bloomberg,0.8887,0.0678,0.0435,positive,0.821
2022-12-16,Concerns mount over GOOGL slowing growth trajectory,GOOGL,Yahoo Finance,0.0411,0.7438,0.2151,negative,-0.7028
2022-12-19,Options activity in MSFT suggests sideways movement,MSFT,Yahoo Finance,0.1901,0.1391,0.6708,neutral,0.0509
2022-12-19,VIX spikes as volatility returns to equity markets,,MarketWatch,0.2868,0.1312,0.582,neutral,0.1556
2022-12-19,GOOGL profit margins expand amid cost cutting efforts,GOOGL,CNBC,0.2149,0.0679,0.7172,neutral,0.147
2022-12-22,AAPL faces regulatory scrutiny over business practices,AAPL,Yahoo Finance,0.0934,0.8911,0.0155,negative,-0.7976
2022-12-23,QQQ to present at upcoming investor conference,QQQ,CNBC,0.1524,0.1496,0.6981,neutral,0.0028
2022-12-26,QQQ cloud revenue growth accelerates in latest quarter,QQQ,CNBC,0.5821,0.1492,0.2687,positive,0.4329
2022-12-27,Trade tensions weigh on QQQ international revenue,QQQ,Bloomberg,0.1129,0.3874,0.4997,neutral,-0.2746
2022-12-27,Global markets rally on trade deal optimism,,CNBC,0.6103,0.0639,0.3258,positive,0.5465
2022-12-28,Central banks globally signal tightening monetary policy,,Bloomberg,0.2003,0.2629,0.5368,neutral,-0.0627
2022-12-28,Wall Street bullish on AAPL growth prospects,AAPL,MarketWatch,0.9187,0.0268,0.0545,positive,0.8919
2022-12-28,MSFT holds investor day with no major announcements,MSFT,Yahoo Finance,0.082,0.2345,0.6835,neutral,-0.1525
2022-12-29,Manufacturing PMI signals contraction for third month,,Bloomberg,0.103,0.5573,0.3396,negative,-0.4543
2022-12-30,QQQ cloud revenue growth accelerates in latest quarter,QQQ,Bloomberg,0.8731,0.0429,0.084,positive,0.8302
2022-12-30,Cryptocurrency volatility spills over into tech stocks,,Yahoo Finance,0.0922,0.3553,0.5525,neutral,-0.2631
2023-01-02,Strong consumer demand drives QQQ sales higher,QQQ,Yahoo Finance,0.8854,0.0551,0.0594,positive,0.8303
2023-01-05,GOOGL warns of supply chain disruptions impacting margins,GOOGL,Bloomberg,0.1363,0.7145,0.1491,negative,-0.5782
2023-01-06,Oil prices surge on geopolitical tensions in Middle East,,Reuters,0.7546,0.1413,0.1042,positive,0.6133
2023-01-09,QQQ lowers guidance amid macroeconomic headwinds,QQQ,MarketWatch,0.08,0.8928,0.0272,negative,-0.8128
2023-01-09,QQQ volume picks up ahead of next week earnings,QQQ,MarketWatch,0.1076,0.2677,0.6247,neutral,-0.1601
2023-01-11,AAPL launches innovative product to positive reviews,AAPL,CNBC,0.9165,0.0562,0.0273,positive,0.8603
2023-01-12,MSFT completes previously announced restructuring,MSFT,Reuters,0.1282,0.1868,0.685,neutral,-0.0585
2023-01-12,Retail investors drive unusual options activity,,Reuters,0.076,0.3801,0.5439,neutral,-0.3042
2023-01-12,Analysts upgrade GOOGL to 'buy' after strong quarter,GOOGL,Reuters,0.7572,0.0518,0.191,positive,0.7053
2023-01-13,GOOGL cloud revenue growth accelerates in latest quarter,GOOGL,MarketWatch,0.6049,0.0495,0.3456,positive,0.5554
2023-01-16,"SPY beats earnings expectations, shares surge",SPY,Yahoo Finance,0.6429,0.0855,0.2716,positive,0.5574
2023-01-16,QQQ files routine regulatory paperwork,QQQ,Yahoo Finance,0.0689,0.3654,0.5658,neutral,-0.2965
2023-01-16,QQQ faces class action lawsuit from shareholders,QQQ,Reuters,0.1224,0.7483,0.1293,negative,-0.6259
2023-01-17,Earnings season kicks off with mixed bank results,,CNBC,0.2936,0.0841,0.6223,neutral,0.2095
2023-01-17,SPY maintains dividend at current levels,SPY,CNBC,0.2553,0.265,0.4797,neutral,-0.0097
2023-01-19,"SPY beats earnings expectations, shares surge",SPY,Yahoo Finance,0.7371,0.0878,0.1751,positive,0.6493
2023-01-19,"GOOGL misses revenue estimates, stock drops",GOOGL,MarketWatch,0.0623,0.7421,0.1956,negative,-0.6798
2023-01-20,SPY warns of supply chain disruptions impacting margins,SPY,Reuters,0.1021,0.6701,0.2278,negative,-0.5679
2023-01-23,Markets tumble on recession fears and weak economic data,,Yahoo Finance,0.0965,0.5666,0.3369,negative,-0.47
2023-01-24,Competition intensifies as QQQ loses market share,QQQ,Reuters,0.0663,0.8181,0.1156,negative,-0.7518
2023-01-25,Bond market inversion deepens recession concerns,,MarketWatch,0.0477,0.6304,0.3218,negative,-0.5827
2023-01-25,Wall Street bullish on AAPL growth prospects,AAPL,CNBC,0.5803,0.0317,0.3881,positive,0.5486
2023-01-26,AAPL announces leadership transition plan,AAPL,CNBC,0.0548,0.4452,0.5,neutral,-0.3904
2023-01-26,QQQ board approves routine corporate matters,QQQ,Bloomberg,0.1266,0.3435,0.5299,neutral,-0.2169
2023-01-27,Analysts maintain hold rating on SPY,SPY,Yahoo Finance,0.282,0.0095,0.7085,neutral,0.2725
2023-01-30,Short sellers increase bets against MSFT,MSFT,MarketWatch,0.6192,0.0477,0.3331,positive,0.5715
2023-01-30,Sector rotation leaves SPY flat on the day,SPY,Reuters,0.0872,0.3152,0.5976,neutral,-0.228
2023-02-01,MSFT announces leadership transition plan,MSFT,Bloomberg,0.1498,0.2489,0.6012,neutral,-0.0991
2023-02-01,SPY hit by data breach affecting millions of users,SPY,Reuters,0.1269,0.6701,0.203,negative,-0.5432
2023-02-01,GOOGL announces major share buyback program,GOOGL,Bloomberg,0.2954,0.0099,0.6947,neutral,0.2854
2023-02-02,SPY reports results in line with expectations,SPY,MarketWatch,0.2721,0.211,0.5169,neutral,0.0611
2023-02-02,SPY board approves routine corporate matters,SPY,Bloomberg,0.1979,0.1908,0.6114,neutral,0.0071
2023-02-02,"QQQ misses revenue estimates, stock drops",QQQ,CNBC,0.1378,0.8525,0.0097,negative,-0.7147
2023-02-03,Treasury yields climb as inflation data tops expectations,,Bloomberg,0.137,0.195,0.668,neutral,-0.058
2023-02-06,Analysts upgrade GOOGL to 'buy' after strong quarter,GOOGL,MarketWatch,0.7312,0.1,0.1689,positive,0.6312
2023-02-08,MSFT secures major government contract worth billions,MSFT,CNBC,0.8566,0.1055,0.0379,positive,0.7511
2023-02-08,Oil prices surge on geopolitical tensions in Middle East,,Yahoo Finance,0.6852,0.0743,0.2405,positive,0.6109
2023-02-08,AAPL trading near 50-day moving average,AAPL,Yahoo Finance,0.2811,0.2538,0.4651,neutral,0.0273
2023-02-09,Cryptocurrency volatility spills over into tech stocks,,Reuters,0.195,0.3286,0.4764,neutral,-0.1336
2023-02-10,Treasury yields climb as inflation data tops expectations,,Bloomberg,0.1552,0.1333,0.7115,neutral,0.0219
2023-02-13,Strong consumer demand drives GOOGL sales higher,GOOGL,Bloomberg,0.846,0.1245,0.0295,positive,0.7216
2023-02-13,AAPL reports results in line with expectations,AAPL,CNBC,0.153,0.379,0.468,neutral,-0.226
2023-02-15,AAPL announces major share buyback program,AAPL,CNBC,0.1556,0.1871,0.6573,neutral,-0.0315
2023-02-15,Analysts downgrade GOOGL citing valuation concerns,GOOGL,Yahoo Finance,0.0973,0.7517,0.151,negative,-0.6544
2023-02-16,Mixed signals for GOOGL as sector consolidates,GOOGL,Reuters,0.153,0.3516,0.4954,neutral,-0.1986
2023-02-16,SPY completes previously announced restructuring,SPY,Bloomberg,0.0874,0.4541,0.4585,neutral,-0.3666
2023-02-20,Analysts upgrade MSFT to 'buy' after strong quarter,MSFT,CNBC,0.7395,0.0946,0.1659,positive,0.645
2023-02-20,AAPL raises full-year guidance above consensus,AAPL,Yahoo Finance,0.6041,0.1182,0.2777,positive,0.4859
2023-02-21,"Fed signals potential rate changes, markets react",,Bloomberg,0.2802,0.1579,0.5619,neutral,0.1222
2023-02-21,AAPL layoffs signal deeper problems in core business,AAPL,Yahoo Finance,0.0395,0.6934,0.2671,negative,-0.654
2023-02-22,Trading volume in SPY remains steady ahead of earnings,SPY,CNBC,0.192,0.1307,0.6774,neutral,0.0613
2023-02-23,GOOGL layoffs signal deeper problems in core business,GOOGL,Yahoo Finance,0.0663,0.6931,0.2407,negative,-0.6268
2023-02-27,"Fed signals potential rate changes, markets react",,Yahoo Finance,0.1352,0.3696,0.4952,neutral,-0.2344
2023-02-27,GOOGL lowers guidance amid macroeconomic headwinds,GOOGL,MarketWatch,0.0853,0.5609,0.3538,negative,-0.4755
2023-02-27,Strong consumer demand drives AAPL sales higher,AAPL,Yahoo Finance,0.8686,0.1215,0.0099,positive,0.7471
2023-02-28,MSFT warns of supply chain disruptions impacting margins,MSFT,Yahoo Finance,0.1346,0.5606,0.3049,negative,-0.426
2023-03-02,GOOGL profit margins expand amid cost cutting efforts,GOOGL,MarketWatch,0.0977,0.3166,0.5857,neutral,-0.2189
2023-03-06,QQQ trading near 50-day moving average,QQQ,Reuters,0.1307,0.1936,0.6757,neutral,-0.0628
2023-03-07,Analysts downgrade AAPL citing valuation concerns,AAPL,Bloomberg,0.041,0.6437,0.3153,negative,-0.6028
2023-03-07,Sector rotation leaves QQQ flat on the day,QQQ,Reuters,0.0733,0.3307,0.596,neutral,-0.2573
2023-03-08,Short sellers increase bets against AAPL,AAPL,Bloomberg,0.8407,0.0812,0.0781,positive,0.7595
2023-03-08,Sector rotation leaves SPY flat on the day,SPY,Bloomberg,0.0505,0.3654,0.5841,neutral,-0.315
2023-03-09,MSFT to present at upcoming investor conference,MSFT,CNBC,0.1732,0.1314,0.6954,neutral,0.0418
2023-03-10,Markets tumble on recession fears and weak economic data,,Reuters,0.119,0.7128,0.1683,negative,-0.5938
2023-03-10,SPY warns of supply chain disruptions impacting margins,SPY,Bloomberg,0.0677,0.5733,0.3591,negative,-0.5056
2023-03-13,Bond market inversion deepens recession concerns,,CNBC,0.0799,0.763,0.1571,negative,-0.6831
2023-03-14,Tech sector leads market decline on growth concerns,,CNBC,0.0589,0.6172,0.3239,negative,-0.5583
2023-03-14,MSFT raises full-year guidance above consensus,MSFT,Bloomberg,0.6611,0.149,0.19,positive,0.5121
2023-03-14,GOOGL lowers guidance amid macroeconomic headwinds,GOOGL,CNBC,0.0467,0.6707,0.2826,negative,-0.624
2023-03-15,QQQ lowers guidance amid macroeconomic headwinds,QQQ,Bloomberg,0.0748,0.8544,0.0709,negative,-0.7796
2023-03-16,Options activity in MSFT suggests sideways movement,MSFT,Bloomberg,0.1872,0.2296,0.5832,neutral,-0.0424
2023-03-16,AAPL files routine regulatory paperwork,AAPL,Bloomberg,0.1976,0.1737,0.6287,neutral,0.024
2023-03-17,Concerns mount over GOOGL slowing growth trajectory,GOOGL,MarketWatch,0.1264,0.5628,0.3108,negative,-0.4363
2023-03-20,QQQ trading near 50-day moving average,QQQ,CNBC,0.1231,0.3685,0.5085,neutral,-0.2454
2023-03-20,VIX spikes as volatility returns to equity markets,,CNBC,0.2418,0.2562,0.502,neutral,-0.0144
2023-03-22,Mixed signals for AAPL as sector consolidates,AAPL,CNBC,0.2388,0.1361,0.6251,neutral,0.1027
2023-03-27,Analysts maintain hold rating on MSFT,MSFT,Bloomberg,0.076,0.2779,0.646,neutral,-0.2019
2023-03-28,AAPL announces major share buyback program,AAPL,CNBC,0.1768,0.2827,0.5404,neutral,-0.1059
2023-03-28,Mixed signals for MSFT as sector consolidates,MSFT,CNBC,0.1018,0.3567,0.5415,neutral,-0.2549
2023-03-29,MSFT board approves routine corporate matters,MSFT,MarketWatch,0.2369,0.0521,0.7109,neutral,0.1848
2023-03-29,MSFT trading near 50-day moving average,MSFT,Bloomberg,0.2413,0.2052,0.5536,neutral,0.0361
2023-03-30,Central banks globally signal tightening monetary policy,,MarketWatch,0.0509,0.3108,0.6383,neutral,-0.2598
2023-03-30,Analysts maintain hold rating on SPY,SPY,Reuters,0.1226,0.3133,0.5641,neutral,-0.1907
2023-03-31,Rising costs pressure AAPL profit margins,AAPL,MarketWatch,0.0527,0.6306,0.3167,negative,-0.5779
2023-04-03,"GOOGL beats earnings expectations, shares surge",GOOGL,Bloomberg,0.8987,0.0832,0.0181,positive,0.8155
2023-04-03,Market selloff drags MSFT below key support levels,MSFT,Yahoo Finance,0.0478,0.8637,0.0885,negative,-0.8158
2023-04-04,Markets tumble on recession fears and weak economic data,,Bloomberg,0.1355,0.6145,0.2499,negative,-0.479
2023-04-04,GOOGL faces regulatory scrutiny over business practices,GOOGL,CNBC,0.1364,0.7334,0.1302,negative,-0.597
2023-04-06,MSFT lowers guidance amid macroeconomic headwinds,MSFT,MarketWatch,0.1391,0.5733,0.2875,negative,-0.4342
2023-04-06,GOOGL completes previously announced restructuring,GOOGL,Bloomberg,0.0888,0.3365,0.5746,neutral,-0.2477
2023-04-06,"MSFT misses revenue estimates, stock drops",MSFT,Bloomberg,0.1236,0.8029,0.0736,negative,-0.6793
2023-04-11,Short sellers increase bets against SPY,SPY,Reuters,0.5675,0.1483,0.2841,positive,0.4192
2023-04-12,AAPL raises full-year guidance above consensus,AAPL,CNBC,0.8079,0.0618,0.1303,positive,0.7461
2023-04-13,Market selloff drags QQQ below key support levels,QQQ,Bloomberg,0.071,0.606,0.323,negative,-0.5349
2023-04-14,Institutional investors increase holdings in SPY,SPY,CNBC,0.6316,0.0842,0.2842,positive,0.5474
2023-04-18,SPY raises full-year guidance above consensus,SPY,Yahoo Finance,0.8393,0.1058,0.0549,positive,0.7335
2023-04-18,Market selloff drags SPY below key support levels,SPY,Bloomberg,0.0355,0.7113,0.2532,negative,-0.6758
2023-04-19,Analysts maintain hold rating on SPY,SPY,Reuters,0.1176,0.1453,0.7371,neutral,-0.0277
2023-04-19,Earnings season kicks off with mixed bank results,,Reuters,0.2114,0.2553,0.5334,neutral,-0.0439
2023-04-20,QQQ dividend increase signals management confidence,QQQ,MarketWatch,0.8351,0.1479,0.017,positive,0.6871
2023-04-21,MSFT files routine regulatory paperwork,MSFT,CNBC,0.2705,0.0097,0.7197,neutral,0.2608
2023-04-21,QQQ launches innovative product to positive reviews,QQQ,CNBC,0.7111,0.0417,0.2473,positive,0.6694
2023-04-25,SPY expands into new market with strategic acquisition,SPY,CNBC,0.7663,0.0222,0.2115,positive,0.744
2023-04-27,MSFT hit by data breach affecting millions of users,MSFT,Yahoo Finance,0.0203,0.6226,0.3571,negative,-0.6023
2023-04-28,QQQ completes previously announced restructuring,QQQ,Bloomberg,0.1687,0.3271,0.5042,neutral,-0.1585
2023-04-28,Treasury yields climb as inflation data tops expectations,,MarketWatch,0.1423,0.2897,0.568,neutral,-0.1474
2023-04-28,Concerns mount over GOOGL slowing growth trajectory,GOOGL,Bloomberg,0.1077,0.8575,0.0348,negative,-0.7497
2023-05-01,QQQ maintains dividend at current levels,QQQ,Yahoo Finance,0.1613,0.1077,0.7309,neutral,0.0536
2023-05-01,MSFT warns of supply chain disruptions impacting margins,MSFT,MarketWatch,0.0359,0.6507,0.3133,negative,-0.6148
2023-05-03,GOOGL files routine regulatory paperwork,GOOGL,MarketWatch,0.2604,0.088,0.6516,neutral,0.1725
2023-05-03,AAPL announces leadership transition plan,AAPL,CNBC,0.2697,0.2252,0.5051,neutral,0.0445
2023-05-04,QQQ board approves routine corporate matters,QQQ,MarketWatch,0.086,0.3061,0.6079,neutral,-0.2201
2023-05-08,Strong consumer demand drives SPY sales higher,SPY,Bloomberg,0.7879,0.0876,0.1245,positive,0.7003
2023-05-08,QQQ reports record revenue in Q3 results,QQQ,Yahoo Finance,0.5604,0.0719,0.3677,positive,0.4885
2023-05-08,Dollar strengthens as global growth concerns persist,,Bloomberg,0.0922,0.8404,0.0674,negative,-0.7482
2023-05-09,QQQ profit margins expand amid cost cutting efforts,QQQ,CNBC,0.2822,0.1832,0.5346,neutral,0.0989
2023-05-10,QQQ hit by data breach affecting millions of users,QQQ,CNBC,0.0529,0.638,0.3092,negative,-0.5851
2023-05-11,Dollar strengthens as global growth concerns persist,,CNBC,0.1363,0.6812,0.1825,negative,-0.5449
2023-05-12,GOOGL launches innovative product to positive reviews,GOOGL,MarketWatch,0.7378,0.1087,0.1535,positive,0.6291
2023-05-15,Dollar strengthens as global growth concerns persist,,CNBC,0.1168,0.8736,0.0096,negative,-0.7568
2023-05-15,Options activity in QQQ suggests sideways movement,QQQ,Bloomberg,0.2471,0.2511,0.5018,neutral,-0.004
2023-05-16,GDP growth slows but beats revised expectations,,MarketWatch,0.8269,0.0502,0.1229,positive,0.7766
2023-05-18,"AAPL misses revenue estimates, stock drops",AAPL,CNBC,0.1123,0.6704,0.2173,negative,-0.5581
2023-05-19,Analysts downgrade QQQ citing valuation concerns,QQQ,MarketWatch,0.0471,0.6382,0.3147,negative,-0.5911
2023-05-22,Competition intensifies as MSFT loses market share,MSFT,CNBC,0.1345,0.8103,0.0552,negative,-0.6758
2023-05-24,MSFT files routine regulatory paperwork,MSFT,Reuters,0.1615,0.366,0.4725,neutral,-0.2045
2023-05-24,Concerns mount over GOOGL slowing growth trajectory,GOOGL,Reuters,0.1079,0.7747,0.1174,negative,-0.6667
2023-05-24,Wall Street bullish on SPY growth prospects,SPY,Reuters,0.8855,0.1048,0.0096,positive,0.7807
2023-05-25,Competition intensifies as AAPL loses market share,AAPL,CNBC,0.1487,0.7795,0.0719,negative,-0.6308
2023-05-25,Strong consumer demand drives MSFT sales higher,MSFT,MarketWatch,0.5724,0.0297,0.3979,positive,0.5428
2023-05-25,Markets tumble on recession fears and weak economic data,,Bloomberg,0.0666,0.7575,0.1759,negative,-0.6908
2023-05-26,Mixed signals for GOOGL as sector consolidates,GOOGL,MarketWatch,0.1266,0.3944,0.479,neutral,-0.2678
2023-05-26,SPY volume picks up ahead of next week earnings,SPY,MarketWatch,0.2702,0.0775,0.6523,neutral,0.1926
2023-05-29,MSFT to present at upcoming investor conference,MSFT,Reuters,0.185,0.3367,0.4783,neutral,-0.1516
2023-05-29,Options activity in SPY suggests sideways movement,SPY,Bloomberg,0.2168,0.2443,0.5388,neutral,-0.0275
2023-06-01,SPY maintains dividend at current levels,SPY,Yahoo Finance,0.2817,0.1035,0.6148,neutral,0.1782
2023-06-01,Market rally lifts QQQ to new 52-week high,QQQ,MarketWatch,0.5639,0.0811,0.355,positive,0.4828
2023-06-06,Retail investors drive unusual options activity,,MarketWatch,0.1842,0.308,0.5078,neutral,-0.1238
2023-06-06,Rising costs pressure MSFT profit margins,MSFT,MarketWatch,0.1365,0.8536,0.0099,negative,-0.7171
2023-06-07,Trading volume in QQQ remains steady ahead of earnings,QQQ,Yahoo Finance,0.2529,0.1776,0.5695,neutral,0.0754
2023-06-08,Small caps outperform as risk appetite improves,,Bloomberg,0.6538,0.0208,0.3254,positive,0.633
2023-06-09,Competition intensifies as AAPL loses market share,AAPL,Bloomberg,0.0355,0.8664,0.098,negative,-0.8309
2023-06-09,AAPL faces class action lawsuit from shareholders,AAPL,MarketWatch,0.066,0.5565,0.3775,negative,-0.4905
2023-06-09,GOOGL warns of supply chain disruptions impacting margins,GOOGL,Reuters,0.03,0.6904,0.2796,negative,-0.6603
2023-06-13,Market selloff drags MSFT below key support levels,MSFT,Bloomberg,0.0727,0.8512,0.076,negative,-0.7785
2023-06-13,QQQ CFO departure raises governance questions,QQQ,Reuters,0.1162,0.2869,0.597,neutral,-0.1707
2023-06-14,Analysts upgrade AAPL to 'buy' after strong quarter,AAPL,CNBC,0.7393,0.1197,0.1411,positive,0.6196
2023-06-14,QQQ layoffs signal deeper problems in core business,QQQ,CNBC,0.1404,0.85,0.0096,negative,-0.7097
2023-06-15,MSFT files routine regulatory paperwork,MSFT,Yahoo Finance,0.2975,0.1245,0.578,neutral,0.173
2023-06-16,GOOGL files routine regulatory paperwork,GOOGL,Bloomberg,0.0517,0.4098,0.5385,neutral,-0.358
2023-06-16,Institutional investors increase holdings in MSFT,MSFT,MarketWatch,0.834,0.0432,0.1228,positive,0.7908
2023-06-19,"SPY beats earnings expectations, shares surge",SPY,Bloomberg,0.5694,0.1401,0.2905,positive,0.4293
2023-06-19,Treasury yields climb as inflation data tops expectations,,MarketWatch,0.0757,0.2368,0.6875,neutral,-0.1611
2023-06-20,Short sellers increase bets against QQQ,QQQ,Reuters,0.8375,0.1297,0.0328,positive,0.7077
2023-06-20,Sector rotation leaves AAPL flat on the day,AAPL,Bloomberg,0.1859,0.0925,0.7216,neutral,0.0934
2023-06-21,Tech sector leads market decline on growth concerns,,MarketWatch,0.1191,0.8103,0.0706,negative,-0.6912
2023-06-22,QQQ hit by data breach affecting millions of users,QQQ,Bloomberg,0.1041,0.8048,0.0911,negative,-0.7007
2023-06-22,SPY cloud revenue growth accelerates in latest quarter,SPY,Yahoo Finance,0.7526,0.0823,0.1651,positive,0.6703
2023-06-23,MSFT launches innovative product to positive reviews,MSFT,Yahoo Finance,0.9186,0.0639,0.0176,positive,0.8547
2023-06-23,QQQ holds investor day with no major announcements,QQQ,CNBC,0.2413,0.2823,0.4765,neutral,-0.041
2023-06-26,"MSFT beats earnings expectations, shares surge",MSFT,Reuters,0.6291,0.0893,0.2816,positive,0.5399
2023-06-26,Housing market shows signs of cooling as rates rise,,Reuters,0.2048,0.3164,0.4787,neutral,-0.1116
2023-06-28,AAPL secures major government contract worth billions,AAPL,Bloomberg,0.8789,0.1114,0.0098,positive,0.7675
2023-06-28,Wall Street bullish on SPY growth prospects,SPY,Reuters,0.6294,0.1462,0.2244,positive,0.4831
2023-06-29,"MSFT misses revenue estimates, stock drops",MSFT,Reuters,0.0768,0.6636,0.2596,negative,-0.5869
2023-06-30,Short sellers increase bets against SPY,SPY,Yahoo Finance,0.7343,0.1488,0.1169,positive,0.5855
2023-07-03,MSFT to present at upcoming investor conference,MSFT,Reuters,0.2242,0.3052,0.4707,neutral,-0.081
2023-07-03,Strong consumer demand drives QQQ sales higher,QQQ,Yahoo Finance,0.6839,0.0302,0.2859,positive,0.6537
2023-07-04,"Fed signals potential rate changes, markets react",,Bloomberg,0.1975,0.072,0.7305,neutral,0.1254
2023-07-05,SPY CFO departure raises governance questions,SPY,Reuters,0.1101,0.2138,0.6761,neutral,-0.1038
2023-07-05,Manufacturing PMI signals contraction for third month,,Yahoo Finance,0.1277,0.8318,0.0405,negative,-0.7041
2023-07-05,MSFT to present at upcoming investor conference,MSFT,Yahoo Finance,0.193,0.2278,0.5792,neutral,-0.0348
2023-07-06,Concerns mount over AAPL slowing growth trajectory,AAPL,Bloomberg,0.1239,0.8666,0.0095,negative,-0.7426
2023-07-07,Trading volume in MSFT remains steady ahead of earnings,MSFT,Reuters,0.2161,0.2004,0.5835,neutral,0.0157
2023-07-07,Concerns mount over GOOGL slowing growth trajectory,GOOGL,MarketWatch,0.0232,0.8402,0.1367,negative,-0.817
2023-07-07,Rising costs pressure QQQ profit margins,QQQ,Bloomberg,0.148,0.7677,0.0843,negative,-0.6197
2023-07-10,QQQ completes previously announced restructuring,QQQ,CNBC,0.2575,0.01,0.7325,neutral,0.2475
2023-07-10,MSFT hit by data breach affecting millions of users,MSFT,Yahoo Finance,0.1492,0.5893,0.2615,negative,-0.4401
2023-07-11,SPY cloud revenue growth accelerates in latest quarter,SPY,Yahoo Finance,0.7755,0.049,0.1755,positive,0.7266
2023-07-12,Strong consumer demand drives MSFT sales higher,MSFT,CNBC,0.7995,0.1313,0.0692,positive,0.6681
2023-07-12,QQQ maintains dividend at current levels,QQQ,Bloomberg,0.2791,0.2372,0.4837,neutral,0.0419
2023-07-13,Rising costs pressure SPY profit margins,SPY,MarketWatch,0.0218,0.8905,0.0878,negative,-0.8687
2023-07-13,Bond market inversion deepens recession concerns,,MarketWatch,0.1381,0.8523,0.0097,negative,-0.7142
2023-07-14,GOOGL faces class action lawsuit from shareholders,GOOGL,Yahoo Finance,0.0582,0.5639,0.3778,negative,-0.5057
2023-07-17,AAPL secures major government contract worth billions,AAPL,MarketWatch,0.688,0.0654,0.2466,positive,0.6227
2023-07-18,GOOGL hit by data breach affecting millions of users,GOOGL,CNBC,0.0666,0.8308,0.1026,negative,-0.7643
2023-07-18,SPY warns of supply chain disruptions impacting margins,SPY,CNBC,0.1405,0.8501,0.0094,negative,-0.7097
2023-07-18,Short sellers increase bets against SPY,SPY,CNBC,0.6672,0.0861,0.2466,positive,0.5811
2023-07-19,Analysts maintain hold rating on GOOGL,GOOGL,MarketWatch,0.1949,0.1878,0.6173,neutral,0.007
2023-07-20,Trade tensions weigh on SPY international revenue,SPY,Bloomberg,0.0915,0.3462,0.5623,neutral,-0.2547
2023-07-21,Analysts downgrade MSFT citing valuation concerns,MSFT,Bloomberg,0.0338,0.5702,0.396,negative,-0.5364
2023-07-24,Central banks globally signal tightening monetary policy,,Reuters,0.1201,0.1595,0.7204,neutral,-0.0394
2023-07-26,Mixed signals for MSFT as sector consolidates,MSFT,Yahoo Finance,0.2059,0.3211,0.473,neutral,-0.1152
2023-07-27,Small caps outperform as risk appetite improves,,Yahoo Finance,0.5779,0.0291,0.393,positive,0.5488
2023-07-27,"AAPL misses revenue estimates, stock drops",AAPL,Yahoo Finance,0.0969,0.78,0.1231,negative,-0.6831
2023-07-28,S&P 500 closes at session highs on broad rally,,CNBC,0.5653,0.0799,0.3548,positive,0.4855
2023-07-31,AAPL trading near 50-day moving average,AAPL,CNBC,0.1867,0.2326,0.5807,neutral,-0.0459
2023-07-31,MSFT faces class action lawsuit from shareholders,MSFT,MarketWatch,0.0568,0.823,0.1202,negative,-0.7662
2023-07-31,Central banks globally signal tightening monetary policy,,MarketWatch,0.2482,0.172,0.5798,neutral,0.0762
2023-08-01,Oil prices surge on geopolitical tensions in Middle East,,Bloomberg,0.8594,0.131,0.0096,positive,0.7284
2023-08-02,AAPL announces leadership transition plan,AAPL,MarketWatch,0.1802,0.2265,0.5933,neutral,-0.0463
2023-08-03,VIX spikes as volatility returns to equity markets,,Reuters,0.2672,0.1241,0.6087,neutral,0.1431
2023-08-03,AAPL dividend increase signals management confidence,AAPL,MarketWatch,0.8608,0.0605,0.0787,positive,0.8003
2023-08-03,SPY launches innovative product to positive reviews,SPY,CNBC,0.6103,0.0693,0.3205,positive,0.541
2023-08-04,QQQ completes previously announced restructuring,QQQ,Reuters,0.2877,0.1758,0.5365,neutral,0.1119
